Date,Commodity,State,Price,Volume
2026-03-06,Tomato,Uttar Pradesh,1685.97,5757
2026-03-06,Tomato,Delhi,2644.11,4556
2026-03-06,Gram,Maharashtra,4651.51,4953
2026-03-06,Gram,Karnataka,4508.7,7309
2026-03-06,Gram,Uttar Pradesh,5330.77,5512
2026-03-06,Gram,Delhi,6176.23,2643
2026-03-06,Tur,Maharashtra,6142.12,7679
2026-03-06,Tur,Karnataka,6415.79,5462
2026-03-06,Tur,Uttar Pradesh,7813.35,3745
2026-03-06,Tur,Delhi,9283.12,4750
2026-03-07,Onion,Maharashtra,1409.82,8742
2026-03-07,Onion,Karnataka,1286.33,6377
2026-03-07,Onion,Uttar Pradesh,1544.06,5771
2026-03-07,Onion,Delhi,2008.96,3413
2026-03-07,Potato,Maharashtra,759.36,4364
2026-03-07,Potato,Karnataka,826.85,6971
2026-03-07,Potato,Uttar Pradesh,870.63,7572
2026-03-07,Potato,Delhi,1058.13,5148
2026-03-07,Tomato,Maharashtra,1531.27,4764
2026-03-07,Tomato,Karnataka,2039.69,6775
2026-03-07,Tomato,Uttar Pradesh,1849.58,5046
2026-03-07,Tomato,Delhi,2190.58,4938
2026-03-07,Gram,Maharashtra,4786.31,8569
2026-03-07,Gram,Karnataka,4498.97,5405
2026-03-07,Gram,Uttar Pradesh,5140.36,6273
2026-03-07,Gram,Delhi,6248.7,3668
2026-03-07,Tur,Maharashtra,7022.43,6356
2026-03-07,Tur,Karnataka,6581.58,6689
2026-03-07,Tur,Uttar Pradesh,7888.59,5134
2026-03-07,Tur,Delhi,9238.32,4443
2026-03-08,Onion,Maharashtra,1305.64,5588
2026-03-08,Onion,Karnataka,1229.03,6185
2026-03-08,Onion,Uttar Pradesh,1378.22,6503
2026-03-08,Onion,Delhi,1917.39,3830
2026-03-08,Potato,Maharashtra,699.67,6544
2026-03-08,Potato,Karnataka,884.23,3305
2026-03-08,Potato,Uttar Pradesh,915.63,6672
2026-03-08,Potato,Delhi,948.31,3924
2026-03-08,Tomato,Maharashtra,2043.84,4504
2026-03-08,Tomato,Karnataka,1572.81,6460
2026-03-08,Tomato,Uttar Pradesh,1966.11,4062
2026-03-08,Tomato,Delhi,2416.32,3179
2026-03-08,Gram,Maharashtra,4939.92,7483
2026-03-08,Gram,Karnataka,4993.87,6270
2026-03-08,Gram,Uttar Pradesh,5677.12,5555
2026-03-08,Gram,Delhi,5912.22,4843
2026-03-08,Tur,Maharashtra,7566.32,4428
2026-03-08,Tur,Karnataka,6833.14,5701
2026-03-08,Tur,Uttar Pradesh,7339.74,4017
2026-03-08,Tur,Delhi,9709.84,5856
2026-03-09,Onion,Maharashtra,1433.3,4551
2026-03-09,Onion,Karnataka,1302.2,5534
2026-03-09,Onion,Uttar Pradesh,1698.87,5475
2026-03-09,Onion,Delhi,1957.71,3528
2026-03-09,Potato,Maharashtra,667.45,8103
2026-03-09,Potato,Karnataka,849.2,4545
2026-03-09,Potato,Uttar Pradesh,937.85,6967
2026-03-09,Potato,Delhi,1131.17,3657
2026-03-09,Tomato,Maharashtra,1436.48,5390
2026-03-09,Tomato,Karnataka,1905.18,7154
2026-03-09,Tomato,Uttar Pradesh,2040.82,4757
2026-03-09,Tomato,Delhi,2169.23,4984
2026-03-09,Gram,Maharashtra,4218.2,8183
2026-03-09,Gram,Karnataka,4709.41,7708
2026-03-09,Gram,Uttar Pradesh,5299.68,5403
2026-03-09,Gram,Delhi,6145.77,4141
2026-03-09,Tur,Maharashtra,6822.14,5641
2026-03-09,Tur,Karnataka,6730.48,5088
2026-03-09,Tur,Uttar Pradesh,7401.36,2871
2026-03-09,Tur,Delhi,9413.68,3216
2026-03-10,Onion,Maharashtra,1272.08,3680
2026-03-10,Onion,Karnataka,1273.57,3836
2026-03-10,Onion,Uttar Pradesh,1482.12,6953
2026-03-10,Onion,Delhi,1895.89,4142
2026-03-10,Potato,Maharashtra,772.23,7126
2026-03-10,Potato,Karnataka,780.11,5006
2026-03-10,Potato,Uttar Pradesh,928.44,8508
2026-03-10,Potato,Delhi,915.81,3975
2026-03-10,Tomato,Maharashtra,1654.76,4483
2026-03-10,Tomato,Karnataka,1906.95,4496
2026-03-10,Tomato,Uttar Pradesh,2333.81,6190
2026-03-10,Tomato,Delhi,2418.51,4821
2026-03-10,Gram,Maharashtra,4944.13,5476
2026-03-10,Gram,Karnataka,4524.55,5939
2026-03-10,Gram,Uttar Pradesh,5364.97,5710
2026-03-10,Gram,Delhi,5777.3,3730
2026-03-10,Tur,Maharashtra,6597.91,5471
2026-03-10,Tur,Karnataka,7887.24,3804
2026-03-10,Tur,Uttar Pradesh,7595.52,6489
2026-03-10,Tur,Delhi,10232.15,3676
2026-03-11,Onion,Maharashtra,1470.17,6188
2026-03-11,Onion,Karnataka,1513.06,5159
2026-03-11,Onion,Uttar Pradesh,1620.32,2467
2026-03-11,Onion,Delhi,2041.85,4100
2026-03-11,Potato,Maharashtra,728.91,9787
2026-03-11,Potato,Karnataka,738.59,6048
2026-03-11,Potato,Uttar Pradesh,966.61,5209
2026-03-11,Potato,Delhi,995.49,4852
2026-03-11,Tomato,Maharashtra,1879.95,5786
2026-03-11,Tomato,Karnataka,1548.37,4702
2026-03-11,Tomato,Uttar Pradesh,1780.53,4922
2026-03-11,Tomato,Delhi,2462.67,4334
2026-03-11,Gram,Maharashtra,3936.67,7486
2026-03-11,Gram,Karnataka,4899.91,7467
2026-03-11,Gram,Uttar Pradesh,5220.22,6779
2026-03-11,Gram,Delhi,6494.23,5641
2026-03-11,Tur,Maharashtra,6868.01,5446
2026-03-11,Tur,Karnataka,8024.1,6198
2026-03-11,Tur,Uttar Pradesh,7628.18,3723
2026-03-11,Tur,Delhi,8632.76,4234
2026-03-12,Onion,Maharashtra,1429.38,4873
2026-03-12,Onion,Karnataka,1507.28,6935
2026-03-12,Onion,Uttar Pradesh,1652.25,3858
2026-03-12,Onion,Delhi,1947.62,3356
2026-03-12,Potato,Maharashtra,717.63,6369
2026-03-12,Potato,Karnataka,752.71,4927
2026-03-12,Potato,Uttar Pradesh,818.58,5549
2026-03-12,Potato,Delhi,829.34,7052
2026-03-12,Tomato,Maharashtra,1930.63,5137
2026-03-12,Tomato,Karnataka,1811.8,4029
2026-03-12,Tomato,Uttar Pradesh,2242.34,6897
2026-03-12,Tomato,Delhi,2410.34,4818
2026-03-12,Gram,Maharashtra,4620.84,4522
2026-03-12,Gram,Karnataka,4668.66,6002
2026-03-12,Gram,Uttar Pradesh,4907.01,5312
2026-03-12,Gram,Delhi,6300.64,4372
2026-03-12,Tur,Maharashtra,6658.32,4377
2026-03-12,Tur,Karnataka,6680.74,3910
2026-03-12,Tur,Uttar Pradesh,7812.02,2894
2026-03-12,Tur,Delhi,9734.12,5109
2026-03-13,Onion,Maharashtra,1376.38,2663
2026-03-13,Onion,Karnataka,1447.76,5195
2026-03-13,Onion,Uttar Pradesh,1448.33,4484
2026-03-13,Onion,Delhi,2145.62,4531
2026-03-13,Potato,Maharashtra,680.34,4725
2026-03-13,Potato,Karnataka,763.56,6298
2026-03-13,Potato,Uttar Pradesh,862.57,5580
2026-03-13,Potato,Delhi,1070.6,6935
2026-03-13,Tomato,Maharashtra,1877.06,5502
2026-03-13,Tomato,Karnataka,1772.55,4887
2026-03-13,Tomato,Uttar Pradesh,2140.53,4372
2026-03-13,Tomato,Delhi,2389.54,4040
2026-03-13,Gram,Maharashtra,4385.08,4478
2026-03-13,Gram,Karnataka,4927.12,5776
2026-03-13,Gram,Uttar Pradesh,5242.53,4962
2026-03-13,Gram,Delhi,6761.6,3665
2026-03-13,Tur,Maharashtra,7407.02,3613
2026-03-13,Tur,Karnataka,7200.95,5763
2026-03-13,Tur,Uttar Pradesh,7016.0,5424
2026-03-13,Tur,Delhi,9793.28,2226
2026-03-14,Onion,Maharashtra,1473.69,2785
2026-03-14,Onion,Karnataka,1376.0,6978
2026-03-14,Onion,Uttar Pradesh,1500.59,3826
2026-03-14,Onion,Delhi,1939.25,5654
2026-03-14,Potato,Maharashtra,617.13,5484
2026-03-14,Potato,Karnataka,891.57,9023
2026-03-14,Potato,Uttar Pradesh,820.92,4701
2026-03-14,Potato,Delhi,1181.91,6594
2026-03-14,Tomato,Maharashtra,1850.83,4652
2026-03-14,Tomato,Karnataka,1800.51,5094
2026-03-14,Tomato,Uttar Pradesh,1971.77,6451
2026-03-14,Tomato,Delhi,2557.88,3138
2026-03-14,Gram,Maharashtra,5043.69,6559
2026-03-14,Gram,Karnataka,5055.83,7563
2026-03-14,Gram,Uttar Pradesh,4679.75,5515
2026-03-14,Gram,Delhi,6149.99,3050
2026-03-14,Tur,Maharashtra,6794.42,8346
2026-03-14,Tur,Karnataka,6179.17,5229
2026-03-14,Tur,Uttar Pradesh,7664.24,5123
2026-03-14,Tur,Delhi,9169.09,2960
2026-03-15,Onion,Maharashtra,1442.01,4714
2026-03-15,Onion,Karnataka,1229.85,6520
2026-03-15,Onion,Uttar Pradesh,1686.21,5051
2026-03-15,Onion,Delhi,1991.49,4859
2026-03-15,Potato,Maharashtra,761.34,8200
2026-03-15,Potato,Karnataka,766.23,8305
2026-03-15,Potato,Uttar Pradesh,850.94,6492
2026-03-15,Potato,Delhi,946.7,5286
2026-03-15,Tomato,Maharashtra,1549.73,4846
2026-03-15,Tomato,Karnataka,1648.38,4140
2026-03-15,Tomato,Uttar Pradesh,2331.75,6331
2026-03-15,Tomato,Delhi,2767.57,3021
2026-03-15,Gram,Maharashtra,4588.07,4575
2026-03-15,Gram,Karnataka,4573.15,4774
2026-03-15,Gram,Uttar Pradesh,5504.0,5115
2026-03-15,Gram,Delhi,6711.62,4981
2026-03-15,Tur,Maharashtra,7676.84,3911
2026-03-15,Tur,Karnataka,7575.75,6469
2026-03-15,Tur,Uttar Pradesh,6939.98,6007
2026-03-15,Tur,Delhi,9373.77,3818
2026-03-16,Onion,Maharashtra,1315.93,4756
2026-03-16,Onion,Karnataka,1739.38,5263
2026-03-16,Onion,Uttar Pradesh,1665.86,4209
2026-03-16,Onion,Delhi,1871.42,4865
2026-03-16,Potato,Maharashtra,651.45,6367
2026-03-16,Potato,Karnataka,789.74,6725
2026-03-16,Potato,Uttar Pradesh,816.26,6744
2026-03-16,Potato,Delhi,1084.5,5734
2026-03-16,Tomato,Maharashtra,1520.04,5239
2026-03-16,Tomato,Karnataka,2051.55,6204
2026-03-16,Tomato,Uttar Pradesh,1633.43,5351
2026-03-16,Tomato,Delhi,1989.35,4037
2026-03-16,Gram,Maharashtra,5228.57,5002
2026-03-16,Gram,Karnataka,4525.91,6741
2026-03-16,Gram,Uttar Pradesh,4531.52,4852
2026-03-16,Gram,Delhi,6548.13,3880
2026-03-16,Tur,Maharashtra,6535.81,6382
2026-03-16,Tur,Karnataka,7200.7,5544
2026-03-16,Tur,Uttar Pradesh,7227.39,5370
2026-03-16,Tur,Delhi,9169.32,4366
2026-03-17,Onion,Maharashtra,1355.89,5352
2026-03-17,Onion,Karnataka,1375.37,5226
2026-03-17,Onion,Uttar Pradesh,1475.48,3885
2026-03-17,Onion,Delhi,1997.04,4170
2026-03-17,Potato,Maharashtra,801.01,6345
2026-03-17,Potato,Karnataka,816.23,7303
2026-03-17,Potato,Uttar Pradesh,860.25,5217
2026-03-17,Potato,Delhi,1046.86,5364
2026-03-17,Tomato,Maharashtra,1719.72,3237
2026-03-17,Tomato,Karnataka,1845.84,7592
2026-03-17,Tomato,Uttar Pradesh,1837.19,4271
2026-03-17,Tomato,Delhi,2461.17,4249
2026-03-17,Gram,Maharashtra,4983.02,4619
2026-03-17,Gram,Karnataka,5075.19,6538
2026-03-17,Gram,Uttar Pradesh,5023.1,5931
2026-03-17,Gram,Delhi,6701.37,5219
2026-03-17,Tur,Maharashtra,6129.44,6466
2026-03-17,Tur,Karnataka,6983.79,5339
2026-03-17,Tur,Uttar Pradesh,7414.94,4849
2026-03-17,Tur,Delhi,9763.77,3933
2026-03-18,Onion,Maharashtra,1281.89,5118
2026-03-18,Onion,Karnataka,1516.36,6557
2026-03-18,Onion,Uttar Pradesh,1645.97,4149
2026-03-18,Onion,Delhi,2265.22,4211
2026-03-18,Potato,Maharashtra,835.77,6733
2026-03-18,Potato,Karnataka,825.3,7683
2026-03-18,Potato,Uttar Pradesh,914.71,7571
2026-03-18,Potato,Delhi,1097.85,4684
2026-03-18,Tomato,Maharashtra,1605.01,5925
2026-03-18,Tomato,Karnataka,2001.51,5028
2026-03-18,Tomato,Uttar Pradesh,2123.43,6452
2026-03-18,Tomato,Delhi,2204.74,3330
2026-03-18,Gram,Maharashtra,4517.65,6552
2026-03-18,Gram,Karnataka,4636.89,7429
2026-03-18,Gram,Uttar Pradesh,5222.62,5599
2026-03-18,Gram,Delhi,5840.18,3274
2026-03-18,Tur,Maharashtra,6772.05,3186
2026-03-18,Tur,Karnataka,7470.49,5096
2026-03-18,Tur,Uttar Pradesh,8843.39,7307
2026-03-18,Tur,Delhi,9148.35,3914
2026-03-19,Onion,Maharashtra,1536.43,7447
2026-03-19,Onion,Karnataka,1299.12,3382
2026-03-19,Onion,Uttar Pradesh,1499.76,5582
2026-03-19,Onion,Delhi,2027.62,4855
2026-03-19,Potato,Maharashtra,662.81,3727
2026-03-19,Potato,Karnataka,848.33,5489
2026-03-19,Potato,Uttar Pradesh,688.47,6431
2026-03-19,Potato,Delhi,1092.72,4877
2026-03-19,Tomato,Maharashtra,1628.87,5378
2026-03-19,Tomato,Karnataka,1741.9,3844
2026-03-19,Tomato,Uttar Pradesh,1768.66,5521
2026-03-19,Tomato,Delhi,2453.84,4134
2026-03-19,Gram,Maharashtra,4219.69,5948
2026-03-19,Gram,Karnataka,4059.8,6056
2026-03-19,Gram,Uttar Pradesh,5575.65,3917
2026-03-19,Gram,Delhi,6139.36,4736
2026-03-19,Tur,Maharashtra,7211.18,5057
2026-03-19,Tur,Karnataka,6705.19,3190
2026-03-19,Tur,Uttar Pradesh,7432.55,7042
2026-03-19,Tur,Delhi,9357.31,3982
2026-03-20,Onion,Maharashtra,1456.33,5543
2026-03-20,Onion,Karnataka,1398.88,6129
2026-03-20,Onion,Uttar Pradesh,1602.29,5017
2026-03-20,Onion,Delhi,1851.96,5042
2026-03-20,Potato,Maharashtra,793.6,6176
2026-03-20,Potato,Karnataka,858.7,5924
2026-03-20,Potato,Uttar Pradesh,775.34,5300
2026-03-20,Potato,Delhi,913.63,5471
2026-03-20,Tomato,Maharashtra,1355.29,4190
2026-03-20,Tomato,Karnataka,1402.04,5172
2026-03-20,Tomato,Uttar Pradesh,1882.74,4673
2026-03-20,Tomato,Delhi,2182.48,3062
2026-03-20,Gram,Maharashtra,4731.74,5493
2026-03-20,Gram,Karnataka,4933.78,4812
2026-03-20,Gram,Uttar Pradesh,5140.27,7003
2026-03-20,Gram,Delhi,6551.28,4077
2026-03-20,Tur,Maharashtra,6764.94,5288
2026-03-20,Tur,Karnataka,7022.15,4920
2026-03-20,Tur,Uttar Pradesh,7314.05,5212
2026-03-20,Tur,Delhi,8787.99,3187
2026-03-21,Onion,Maharashtra,1251.77,3777
2026-03-21,Onion,Karnataka,1351.13,5431
2026-03-21,Onion,Uttar Pradesh,1468.87,5513
2026-03-21,Onion,Delhi,1974.17,2425
2026-03-21,Potato,Maharashtra,793.21,8070
2026-03-21,Potato,Karnataka,719.31,7131
2026-03-21,Potato,Uttar Pradesh,770.45,6372
2026-03-21,Potato,Delhi,949.49,3206
2026-03-21,Tomato,Maharashtra,1646.04,5418
2026-03-21,Tomato,Karnataka,1738.76,4016
2026-03-21,Tomato,Uttar Pradesh,1834.02,5269
2026-03-21,Tomato,Delhi,2383.52,4146
2026-03-21,Gram,Maharashtra,4335.88,7619
2026-03-21,Gram,Karnataka,4412.68,6418
2026-03-21,Gram,Uttar Pradesh,5491.91,6089
2026-03-21,Gram,Delhi,6276.93,3974
2026-03-21,Tur,Maharashtra,7117.24,3974
2026-03-21,Tur,Karnataka,6583.94,4844
2026-03-21,Tur,Uttar Pradesh,7946.94,5379
2026-03-21,Tur,Delhi,8801.88,3751
2026-03-22,Onion,Maharashtra,1345.4,4766
2026-03-22,Onion,Karnataka,1615.43,3819
2026-03-22,Onion,Uttar Pradesh,1769.85,5828
2026-03-22,Onion,Delhi,2101.9,3629
2026-03-22,Potato,Maharashtra,737.15,4953
2026-03-22,Potato,Karnataka,752.46,7228
2026-03-22,Potato,Uttar Pradesh,921.44,4866
2026-03-22,Potato,Delhi,1012.81,4848
2026-03-22,Tomato,Maharashtra,1444.52,6212
2026-03-22,Tomato,Karnataka,1674.64,5057
2026-03-22,Tomato,Uttar Pradesh,1824.81,4210
2026-03-22,Tomato,Delhi,2392.59,3827
2026-03-22,Gram,Maharashtra,4441.49,5273
2026-03-22,Gram,Karnataka,4937.45,7782
2026-03-22,Gram,Uttar Pradesh,5128.56,6662
2026-03-22,Gram,Delhi,5862.92,4584
2026-03-22,Tur,Maharashtra,6158.98,3914
2026-03-22,Tur,Karnataka,6689.68,6517
2026-03-22,Tur,Uttar Pradesh,7819.51,5243
2026-03-22,Tur,Delhi,8550.28,3842
2026-03-23,Onion,Maharashtra,1456.04,5750
2026-03-23,Onion,Karnataka,1277.46,4325
2026-03-23,Onion,Uttar Pradesh,1569.91,5536
2026-03-23,Onion,Delhi,1708.46,3870
2026-03-23,Potato,Maharashtra,757.95,8124
2026-03-23,Potato,Karnataka,837.99,7345
2026-03-23,Potato,Uttar Pradesh,775.04,3864
2026-03-23,Potato,Delhi,1011.29,6001
2026-03-23,Tomato,Maharashtra,2003.45,6345
2026-03-23,Tomato,Karnataka,1906.45,5662
2026-03-23,Tomato,Uttar Pradesh,1805.18,4869
2026-03-23,Tomato,Delhi,2729.31,3245
2026-03-23,Gram,Maharashtra,5138.03,5775
2026-03-23,Gram,Karnataka,5290.8,4202
2026-03-23,Gram,Uttar Pradesh,5286.02,4736
2026-03-23,Gram,Delhi,5855.84,4638
2026-03-23,Tur,Maharashtra,7108.86,4616
2026-03-23,Tur,Karnataka,6349.74,5166
2026-03-23,Tur,Uttar Pradesh,7354.65,5548
2026-03-23,Tur,Delhi,9669.82,3952
2026-03-24,Onion,Maharashtra,1643.22,5804
2026-03-24,Onion,Karnataka,1457.91,3566
2026-03-24,Onion,Uttar Pradesh,1546.88,4663
2026-03-24,Onion,Delhi,2088.24,4369
2026-03-24,Potato,Maharashtra,665.67,7183
2026-03-24,Potato,Karnataka,836.8,8589
2026-03-24,Potato,Uttar Pradesh,893.49,7201
2026-03-24,Potato,Delhi,1043.41,5388
2026-03-24,Tomato,Maharashtra,1975.74,4074
2026-03-24,Tomato,Karnataka,1751.83,4449
2026-03-24,Tomato,Uttar Pradesh,1993.43,6230
2026-03-24,Tomato,Delhi,2277.61,2087
2026-03-24,Gram,Maharashtra,4429.79,7300
2026-03-24,Gram,Karnataka,5016.36,6348
2026-03-24,Gram,Uttar Pradesh,4984.3,4134
2026-03-24,Gram,Delhi,6533.23,3702
2026-03-24,Tur,Maharashtra,7639.24,6189
2026-03-24,Tur,Karnataka,6764.91,4619
2026-03-24,Tur,Uttar Pradesh,7354.18,4760
2026-03-24,Tur,Delhi,9747.58,4149
2026-03-25,Onion,Maharashtra,1333.48,7656
2026-03-25,Onion,Karnataka,1506.16,6072
2026-03-25,Onion,Uttar Pradesh,1506.21,5363
2026-03-25,Onion,Delhi,2011.33,2488
2026-03-25,Potato,Maharashtra,889.58,8737
2026-03-25,Potato,Karnataka,762.29,5128
2026-03-25,Potato,Uttar Pradesh,856.01,6358
2026-03-25,Potato,Delhi,1064.5,5191
2026-03-25,Tomato,Maharashtra,1828.17,7163
2026-03-25,Tomato,Karnataka,1936.48,4158
2026-03-25,Tomato,Uttar Pradesh,2191.31,6640
2026-03-25,Tomato,Delhi,3028.91,3101
2026-03-25,Gram,Maharashtra,4660.29,3602
2026-03-25,Gram,Karnataka,5023.07,5206
2026-03-25,Gram,Uttar Pradesh,5756.86,4694
2026-03-25,Gram,Delhi,5763.35,4025
2026-03-25,Tur,Maharashtra,5769.23,6390
2026-03-25,Tur,Karnataka,6098.81,5293
2026-03-25,Tur,Uttar Pradesh,6462.98,4679
2026-03-25,Tur,Delhi,9987.02,4288
2026-03-26,Onion,Maharashtra,1318.38,5520
2026-03-26,Onion,Karnataka,1503.16,5760
2026-03-26,Onion,Uttar Pradesh,1415.98,5592
2026-03-26,Onion,Delhi,1650.47,3496
2026-03-26,Potato,Maharashtra,714.62,7824
2026-03-26,Potato,Karnataka,791.98,4729
2026-03-26,Potato,Uttar Pradesh,763.05,6498
2026-03-26,Potato,Delhi,1034.47,4420
2026-03-26,Tomato,Maharashtra,1631.83,6329
2026-03-26,Tomato,Karnataka,1720.46,5170
2026-03-26,Tomato,Uttar Pradesh,2353.99,3576
2026-03-26,Tomato,Delhi,2029.63,4626
2026-03-26,Gram,Maharashtra,4338.97,5779
2026-03-26,Gram,Karnataka,4557.35,5544
2026-03-26,Gram,Uttar Pradesh,5644.49,6446
2026-03-26,Gram,Delhi,6658.03,3185
2026-03-26,Tur,Maharashtra,6141.98,2401
2026-03-26,Tur,Karnataka,6665.78,6270
2026-03-26,Tur,Uttar Pradesh,7632.63,4778
2026-03-26,Tur,Delhi,9239.96,3448
2026-03-27,Onion,Maharashtra,1447.29,6406
2026-03-27,Onion,Karnataka,1307.85,5578
2026-03-27,Onion,Uttar Pradesh,1692.69,4584
2026-03-27,Onion,Delhi,2060.08,6251
2026-03-27,Potato,Maharashtra,741.78,7490
2026-03-27,Potato,Karnataka,739.04,6817
2026-03-27,Potato,Uttar Pradesh,864.54,6493
2026-03-27,Potato,Delhi,969.02,5206
2026-03-27,Tomato,Maharashtra,2021.52,6054
2026-03-27,Tomato,Karnataka,2017.54,5013
2026-03-27,Tomato,Uttar Pradesh,2071.18,5279
2026-03-27,Tomato,Delhi,2211.32,4254
2026-03-27,Gram,Maharashtra,4230.62,5391
2026-03-27,Gram,Karnataka,4898.3,6195
2026-03-27,Gram,Uttar Pradesh,4670.12,6726
2026-03-27,Gram,Delhi,6558.14,3818
2026-03-27,Tur,Maharashtra,5969.89,5394
2026-03-27,Tur,Karnataka,6831.23,5382
2026-03-27,Tur,Uttar Pradesh,7238.6,2992
2026-03-27,Tur,Delhi,9077.74,3755
2026-03-28,Onion,Maharashtra,1499.48,4779
2026-03-28,Onion,Karnataka,1703.96,3250
2026-03-28,Onion,Uttar Pradesh,1738.94,4775
2026-03-28,Onion,Delhi,2080.15,4063
2026-03-28,Potato,Maharashtra,829.14,6406
2026-03-28,Potato,Karnataka,714.1,8448
2026-03-28,Potato,Uttar Pradesh,824.7,6526
2026-03-28,Potato,Delhi,1127.23,3968
2026-03-28,Tomato,Maharashtra,1849.26,4900
2026-03-28,Tomato,Karnataka,1799.85,5339
2026-03-28,Tomato,Uttar Pradesh,1622.36,4221
2026-03-28,Tomato,Delhi,2673.21,4708
2026-03-28,Gram,Maharashtra,4557.01,6472
2026-03-28,Gram,Karnataka,4730.33,7434
2026-03-28,Gram,Uttar Pradesh,5017.58,5813
2026-03-28,Gram,Delhi,6760.74,3753
2026-03-28,Tur,Maharashtra,7365.06,3855
2026-03-28,Tur,Karnataka,7767.14,4870
2026-03-28,Tur,Uttar Pradesh,7294.79,3109
2026-03-28,Tur,Delhi,9050.34,3168
2026-03-29,Onion,Maharashtra,1351.24,5402
2026-03-29,Onion,Karnataka,1618.21,5481
2026-03-29,Onion,Uttar Pradesh,1619.32,3904
2026-03-29,Onion,Delhi,1872.31,5438
2026-03-29,Potato,Maharashtra,698.2,9244
2026-03-29,Potato,Karnataka,774.3,6581
2026-03-29,Potato,Uttar Pradesh,907.89,7839
2026-03-29,Potato,Delhi,1033.44,4611
2026-03-29,Tomato,Maharashtra,1720.06,5931
2026-03-29,Tomato,Karnataka,2005.68,5267
2026-03-29,Tomato,Uttar Pradesh,2047.38,6638
2026-03-29,Tomato,Delhi,2480.76,4249
2026-03-29,Gram,Maharashtra,4048.53,2925
2026-03-29,Gram,Karnataka,4970.53,5737
2026-03-29,Gram,Uttar Pradesh,4908.88,5826
2026-03-29,Gram,Delhi,6340.17,5446
2026-03-29,Tur,Maharashtra,6704.15,4725
2026-03-29,Tur,Karnataka,7481.27,5034
2026-03-29,Tur,Uttar Pradesh,7642.94,4522
2026-03-29,Tur,Delhi,8965.08,4067
2026-03-30,Onion,Maharashtra,1426.42,6088
2026-03-30,Onion,Karnataka,1471.8,3330
2026-03-30,Onion,Uttar Pradesh,1531.27,5793
2026-03-30,Onion,Delhi,1943.31,3802
2026-03-30,Potato,Maharashtra,819.0,5955
2026-03-30,Potato,Karnataka,683.62,6367
2026-03-30,Potato,Uttar Pradesh,799.39,5042
2026-03-30,Potato,Delhi,1029.32,5491
2026-03-30,Tomato,Maharashtra,1730.46,5896
2026-03-30,Tomato,Karnataka,2191.24,4902
2026-03-30,Tomato,Uttar Pradesh,1980.47,4490
2026-03-30,Tomato,Delhi,2236.73,3532
2026-03-30,Gram,Maharashtra,4413.79,6616
2026-03-30,Gram,Karnataka,5658.06,5010
2026-03-30,Gram,Uttar Pradesh,4944.58,5485
2026-03-30,Gram,Delhi,6501.53,4678
2026-03-30,Tur,Maharashtra,7245.04,2859
2026-03-30,Tur,Karnataka,5963.48,4741
2026-03-30,Tur,Uttar Pradesh,7901.79,3434
2026-03-30,Tur,Delhi,7906.57,4456
2026-03-31,Onion,Maharashtra,1454.84,4344
2026-03-31,Onion,Karnataka,1386.54,4242
2026-03-31,Onion,Uttar Pradesh,1597.26,4373
2026-03-31,Onion,Delhi,2039.29,1716
2026-03-31,Potato,Maharashtra,690.26,5380
2026-03-31,Potato,Karnataka,773.98,5870
2026-03-31,Potato,Uttar Pradesh,889.45,3925
2026-03-31,Potato,Delhi,1045.18,5558
2026-03-31,Tomato,Maharashtra,2104.73,5020
2026-03-31,Tomato,Karnataka,1894.59,3364
2026-03-31,Tomato,Uttar Pradesh,1447.61,5844
2026-03-31,Tomato,Delhi,2406.39,4942
2026-03-31,Gram,Maharashtra,4101.88,6814
2026-03-31,Gram,Karnataka,5491.25,6338
2026-03-31,Gram,Uttar Pradesh,5188.55,5565
2026-03-31,Gram,Delhi,5814.88,5649
2026-03-31,Tur,Maharashtra,6394.11,6116
2026-03-31,Tur,Karnataka,6336.13,4021
2026-03-31,Tur,Uttar Pradesh,8055.79,4652
2026-03-31,Tur,Delhi,9916.47,3937
2026-04-01,Onion,Maharashtra,1205.29,6546
2026-04-01,Onion,Karnataka,1434.77,5998
2026-04-01,Onion,Uttar Pradesh,1587.83,3456
2026-04-01,Onion,Delhi,2000.72,5756
2026-04-01,Potato,Maharashtra,972.67,5491
2026-04-01,Potato,Karnataka,1065.55,5484
2026-04-01,Potato,Uttar Pradesh,1057.07,3908
2026-04-01,Potato,Delhi,1319.37,4828
2026-04-01,Tomato,Maharashtra,1567.27,7138
2026-04-01,Tomato,Karnataka,1812.5,4328
2026-04-01,Tomato,Uttar Pradesh,2126.73,4713
2026-04-01,Tomato,Delhi,2560.9,3766
2026-04-01,Gram,Maharashtra,4562.85,6782
2026-04-01,Gram,Karnataka,4940.26,3513
2026-04-01,Gram,Uttar Pradesh,4700.66,6588
2026-04-01,Gram,Delhi,6320.13,3978
2026-04-01,Tur,Maharashtra,6059.44,4355
2026-04-01,Tur,Karnataka,6131.59,5156
2026-04-01,Tur,Uttar Pradesh,7142.7,4033
2026-04-01,Tur,Delhi,9234.34,4291
2026-04-02,Onion,Maharashtra,1678.22,3875
2026-04-02,Onion,Karnataka,1645.45,6287
2026-04-02,Onion,Uttar Pradesh,1492.11,5203
2026-04-02,Onion,Delhi,1927.08,4148
2026-04-02,Potato,Maharashtra,1044.16,6228
2026-04-02,Potato,Karnataka,1026.26,4810
